TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Age_Binned,Amount_Binned
36.63,811.0,1.0,24.0,0.0,75.0,2.0,261.0,1.0,7941.73,72.0,2,1
87.85,2362.0,1.0,7.0,1.0,49.0,1.0,63.0,1.0,3753.24,53.0,0,3
211.36,1295.0,1.0,30.0,2.0,31.0,0.0,55.0,1.0,9733.83,319.0,1,3
705.34,1700.0,1.0,42.0,2.0,59.0,0.0,124.0,1.0,5003.22,354.0,0,2
146.55,1411.0,1.0,41.0,2.0,54.0,2.0,124.0,1.0,4087.44,75.0,0,3
116.89,2171.0,1.0,8.0,2.0,71.0,2.0,226.0,1.0,4880.31,14.0,2,3
106.41,98.0,1.0,20.0,1.0,57.0,2.0,87.0,1.0,1310.38,38.0,0,3
211.36,590.0,1.0,4.0,0.0,78.0,2.0,103.0,1.0,2513.51,340.0,2,3
584.41,12.0,1.0,19.0,0.0,23.0,3.0,41.0,1.0,4475.22,305.0,1,2
584.98,1064.0,1.0,6.0,1.0,55.0,2.0,121.0,1.0,6521.05,96.0,0,2
79.21,2216.0,1.0,7.0,1.0,56.0,2.0,140.0,1.0,1615.04,38.0,0,1
173.13,1857.0,1.0,1.0,2.0,20.0,3.0,288.0,1.0,1490.34,61.0,1,3
335.7,195.0,1.0,12.0,0.0,80.0,4.0,57.0,1.0,6601.44,228.0,2,2
211.36,2219.0,1.0,19.0,2.0,50.0,0.0,109.0,1.0,8611.17,317.0,0,3
422.81,2164.0,1.0,20.0,1.0,28.0,3.0,193.0,1.0,1929.28,245.0,1,2
135.43,1860.0,1.0,38.0,0.0,57.0,2.0,92.0,1.0,5315.83,154.0,0,3
584.88,2485.0,1.0,30.0,0.0,26.0,3.0,121.0,1.0,548.45,279.0,1,2
308.94,629.0,1.0,20.0,2.0,25.0,3.0,167.0,1.0,1931.66,84.0,1,0
295.93,340.0,1.0,4.0,1.0,36.0,0.0,117.0,1.0,1050.63,213.0,1,0
211.36,1446.0,1.0,30.0,2.0,19.0,3.0,50.0,1.0,9963.39,202.0,1,3
77.44,1162.0,1.0,42.0,1.0,58.0,2.0,268.0,1.0,1950.63,275.0,0,1
92.5,1780.0,1.0,39.0,2.0,40.0,1.0,70.0,1.0,6295.45,122.0,1,3
97.74,1631.0,1.0,20.0,2.0,41.0,1.0,137.0,1.0,4113.63,52.0,0,3
291.68,1440.0,1.0,8.0,0.0,21.0,3.0,90.0,1.0,1451.02,335.0,1,0
56.96,1169.0,1.0,0.0,0.0,22.0,3.0,135.0,1.0,1597.85,55.0,1,1
436.8,1201.0,1.0,39.0,2.0,27.0,3.0,92.0,1.0,1256.33,217.0,1,2
259.49,1056.0,1.0,2.0,2.0,72.0,2.0,292.0,1.0,7320.61,68.0,2,0
211.36,287.0,1.0,29.0,2.0,57.0,2.0,147.0,1.0,2150.38,26.0,0,3
568.68,765.0,1.0,15.0,0.0,72.0,2.0,101.0,1.0,2940.04,136.0,2,2
77.57,2361.0,1.0,1.0,2.0,49.0,4.0,225.0,1.0,12801.93,91.0,0,1
211.36,935.0,1.0,4.0,2.0,29.0,1.0,40.0,1.0,4272.41,351.0,1,3
14.16,58.0,1.0,28.0,1.0,74.0,2.0,290.0,1.0,5399.76,237.0,2,1
211.36,1284.0,1.0,29.0,1.0,61.0,2.0,48.0,1.0,2467.39,302.0,2,3
61.33,1763.0,1.0,33.0,0.0,27.0,1.0,129.0,1.0,7537.4,4.0,1,1
27.64,1058.0,1.0,27.0,2.0,54.0,1.0,23.0,1.0,7498.51,119.0,0,1
3.85,706.0,1.0,38.0,0.0,29.0,0.0,32.0,1.0,10506.41,148.0,1,1
431.22,737.0,1.0,2.0,1.0,73.0,2.0,129.0,1.0,6505.98,67.0,2,2
178.55,2371.0,1.0,15.0,1.0,55.0,1.0,67.0,1.0,7568.4,357.0,0,3
248.76,947.0,1.0,10.0,0.0,18.0,3.0,56.0,1.0,546.46,10.0,3,0
76.16,2188.0,1.0,37.0,0.0,23.0,3.0,99.0,1.0,1072.25,340.0,1,1
347.25,197.0,1.0,16.0,0.0,69.0,0.0,250.0,1.0,7273.55,98.0,2,2
28.04,307.0,1.0,20.0,0.0,57.0,0.0,146.0,1.0,11197.54,353.0,0,1
325.98,1316.0,1.0,42.0,0.0,19.0,3.0,277.0,1.0,782.35,120.0,1,2
249.56,2162.0,1.0,27.0,1.0,76.0,2.0,246.0,1.0,4444.95,284.0,2,0
17.43,368.0,1.0,0.0,0.0,56.0,0.0,33.0,1.0,10658.88,133.0,0,1
198.01,752.0,1.0,2.0,1.0,26.0,3.0,40.0,1.0,250.93,226.0,1,3
585.58,1626.0,1.0,33.0,1.0,23.0,3.0,55.0,1.0,1729.02,173.0,1,2
434.67,2309.0,1.0,41.0,2.0,27.0,3.0,124.0,1.0,1298.13,226.0,1,2
510.7,1032.0,1.0,26.0,2.0,27.0,3.0,294.0,1.0,5828.48,94.0,1,2
331.98,1579.0,1.0,10.0,0.0,74.0,2.0,12.0,1.0,7600.99,183.0,2,2
199.54,1890.0,1.0,32.0,2.0,56.0,1.0,268.0,1.0,9603.73,265.0,0,3
212.97,2136.0,1.0,1.0,2.0,59.0,1.0,178.0,1.0,4180.4,258.0,0,0
270.56,325.0,1.0,30.0,2.0,23.0,3.0,139.0,1.0,1268.44,102.0,1,0
306.37,1184.0,1.0,7.0,0.0,26.0,1.0,120.0,1.0,9609.67,80.0,1,0
643.02,1836.0,1.0,11.0,0.0,38.0,0.0,85.0,1.0,11989.39,38.0,1,2
98.48,314.0,1.0,24.0,1.0,47.0,1.0,12.0,1.0,9538.92,305.0,0,3
211.36,1602.0,1.0,41.0,2.0,36.0,1.0,169.0,1.0,4826.88,299.0,1,3
537.86,1744.0,1.0,18.0,2.0,27.0,3.0,134.0,1.0,293.06,184.0,1,2
241.18,986.0,1.0,23.0,0.0,25.0,3.0,162.0,1.0,1445.53,33.0,1,0
130.54,645.0,1.0,1.0,0.0,64.0,0.0,94.0,1.0,11204.62,207.0,2,3
211.36,2288.0,1.0,36.0,1.0,20.0,3.0,84.0,1.0,693.4,318.0,1,3
8.81,925.0,1.0,9.0,2.0,57.0,0.0,165.0,1.0,13523.65,197.0,0,1
28.52,1003.0,1.0,11.0,0.0,20.0,3.0,163.0,1.0,662.51,125.0,1,1
431.31,779.0,1.0,1.0,2.0,23.0,3.0,99.0,1.0,342.73,186.0,1,2
211.36,1550.0,1.0,33.0,0.0,47.0,1.0,59.0,1.0,7764.16,220.0,0,3
199.23,1625.0,1.0,40.0,0.0,29.0,1.0,54.0,1.0,9834.0,83.0,1,3
42.26,2014.0,1.0,33.0,0.0,44.0,0.0,171.0,1.0,268.77,192.0,0,1
166.06,1281.0,1.0,16.0,0.0,30.0,1.0,172.0,1.0,5397.68,41.0,1,3
357.72,1434.0,1.0,24.0,0.0,53.0,2.0,25.0,1.0,7659.5,295.0,0,2
588.37,38.0,1.0,9.0,2.0,28.0,3.0,284.0,1.0,1926.08,76.0,1,2
72.82,2112.0,1.0,15.0,2.0,68.0,0.0,127.0,1.0,6911.62,26.0,2,1
162.36,2194.0,1.0,40.0,2.0,36.0,1.0,147.0,1.0,7527.04,159.0,1,3
584.82,1948.0,1.0,26.0,2.0,43.0,0.0,109.0,1.0,12071.1,204.0,0,2
38.15,1861.0,1.0,28.0,2.0,72.0,2.0,129.0,1.0,1425.47,359.0,2,1
477.54,1534.0,1.0,37.0,0.0,23.0,3.0,52.0,1.0,1598.63,25.0,1,2
639.57,2376.0,1.0,30.0,1.0,60.0,0.0,43.0,1.0,11726.47,338.0,0,2
58.23,1360.0,1.0,31.0,2.0,28.0,3.0,34.0,1.0,9189.76,216.0,1,1
211.36,363.0,1.0,33.0,2.0,78.0,2.0,99.0,1.0,4895.87,15.0,2,3
211.36,553.0,1.0,32.0,1.0,21.0,3.0,117.0,1.0,6178.77,164.0,1,3
188.61,2481.0,1.0,4.0,2.0,67.0,2.0,26.0,1.0,7167.57,0.0,2,3
675.37,2466.0,1.0,17.0,2.0,56.0,2.0,31.0,1.0,4704.91,287.0,0,2
94.82,556.0,1.0,8.0,1.0,67.0,2.0,56.0,1.0,1267.72,353.0,2,3
425.18,331.0,1.0,14.0,2.0,59.0,1.0,135.0,1.0,5790.55,302.0,0,2
50.28,209.0,1.0,28.0,1.0,60.0,1.0,65.0,1.0,5729.1,23.0,0,1
211.36,1564.0,1.0,11.0,1.0,34.0,1.0,112.5,1.0,7379.38,286.0,1,3
70.68,2197.0,1.0,12.0,2.0,25.0,3.0,105.0,1.0,1478.41,271.0,1,1
261.77,89.0,1.0,6.0,2.0,28.0,3.0,46.0,1.0,824.71,324.0,1,0
183.22,1858.0,1.0,25.0,0.0,27.0,3.0,63.0,1.0,1024.42,64.0,1,3
58.32,1379.0,1.0,21.0,1.0,29.0,1.0,275.0,1.0,6027.49,35.0,1,1
156.86,184.0,1.0,5.0,0.0,51.0,0.0,102.0,1.0,14453.35,244.0,0,3
120.67,2445.0,1.0,7.0,0.0,42.0,0.0,233.0,1.0,5374.54,344.0,0,3
308.62,1865.0,1.0,34.0,1.0,59.0,1.0,101.0,1.0,9148.08,24.0,0,0
506.81,2401.0,1.0,25.0,0.0,59.0,1.0,41.0,1.0,2757.23,97.0,0,2
328.39,2102.0,1.0,27.0,0.0,41.0,1.0,108.0,1.0,2523.83,333.0,0,2
211.36,559.0,1.0,2.0,1.0,67.0,2.0,64.0,1.0,1498.79,129.0,2,3
72.47,1954.0,1.0,4.0,2.0,29.0,0.0,72.0,1.0,1305.56,286.0,1,1
279.6,988.0,1.0,13.0,0.0,25.0,3.0,131.0,1.0,1910.9,30.0,1,0
304.2,1040.0,1.0,16.0,2.0,25.0,3.0,102.0,1.0,423.64,236.0,1,0
351.38,1174.0,1.0,27.0,1.0,64.0,2.0,21.0,1.0,7606.63,9.0,2,2
86.07,2184.0,1.0,9.0,1.0,31.0,0.0,23.0,1.0,842.56,355.0,1,3
604.5,1449.0,1.0,32.0,0.0,28.0,3.0,80.0,1.0,709.42,9.0,1,2
258.7,362.0,1.0,5.0,0.0,27.0,3.0,123.0,1.0,1358.37,13.0,1,0
211.36,1132.0,1.0,2.0,2.0,61.0,0.0,158.0,1.0,13538.14,182.0,2,3
11.46,203.0,1.0,2.0,1.0,75.0,2.0,64.0,1.0,7258.33,107.0,2,1
63.76,1180.0,1.0,35.0,0.0,69.0,2.0,100.0,1.0,4980.26,239.0,2,1
446.83,1175.0,1.0,24.0,1.0,55.0,2.0,143.0,1.0,1623.5,190.0,0,2
63.54,938.0,1.0,9.0,0.0,26.0,1.0,136.0,1.0,4401.78,68.0,1,1
81.11,1940.0,1.0,5.0,2.0,48.0,1.0,110.0,1.0,2051.37,83.0,0,1
441.26,388.0,1.0,40.0,1.0,58.0,0.0,87.0,1.0,13704.92,317.0,0,2
170.96,2459.0,1.0,42.0,1.0,64.0,0.0,69.0,1.0,13374.89,30.0,2,3
48.51,66.0,1.0,2.0,1.0,22.0,3.0,69.0,1.0,3363.23,269.0,1,1
325.03,79.0,1.0,17.0,1.0,60.0,0.0,106.0,1.0,13521.76,225.0,0,2
125.83,971.0,1.0,20.0,3.0,57.0,2.0,138.0,1.0,6109.86,306.0,0,3
506.83,751.0,1.0,16.0,3.0,37.0,1.0,45.0,1.0,9975.79,68.0,1,2
211.36,1885.0,1.0,30.0,1.0,41.0,0.0,173.0,1.0,13856.18,148.0,0,3
180.36,979.0,1.0,28.0,2.0,33.0,1.0,55.0,1.0,9905.23,17.0,1,3
225.1,2349.0,1.0,4.0,0.0,28.0,3.0,35.0,1.0,1547.71,360.0,1,0
359.51,2270.0,1.0,5.0,3.0,79.0,2.0,157.0,1.0,7153.72,347.0,2,2
211.36,2317.0,1.0,40.0,1.0,54.0,2.0,44.0,1.0,3101.54,132.0,0,3
211.36,371.0,1.0,40.0,0.0,56.0,2.0,104.0,1.0,1393.14,51.0,0,3
291.46,248.0,1.0,24.0,0.0,57.0,2.0,135.0,1.0,7142.53,220.0,0,0
211.36,2301.0,1.0,19.0,1.0,23.0,3.0,73.0,1.0,325.15,98.0,1,3
98.24,676.0,1.0,23.0,2.0,28.0,3.0,148.0,1.0,580.66,155.0,1,3
100.48,323.0,1.0,25.0,1.0,18.0,3.0,104.0,1.0,6149.81,348.0,3,3
45.9,1223.0,1.0,8.0,1.0,56.0,1.0,264.0,1.0,5698.25,82.0,0,1
258.21,2237.0,1.0,35.0,2.0,39.0,0.0,225.0,1.0,9562.41,228.0,1,0
211.36,820.0,1.0,19.0,2.0,53.0,1.0,211.0,1.0,2038.31,78.0,0,3
287.51,926.0,1.0,12.0,2.0,22.0,3.0,255.0,1.0,187.65,116.0,1,0
501.3,939.0,1.0,35.0,2.0,26.0,1.0,146.0,1.0,8520.08,104.0,1,2
26.1,319.0,1.0,23.0,0.0,27.0,3.0,32.0,1.0,1435.72,46.0,1,1
436.77,1816.0,1.0,17.0,0.0,20.0,3.0,176.0,1.0,825.69,168.0,1,2
292.38,870.0,1.0,3.0,0.0,68.0,0.0,224.0,1.0,5803.89,199.0,2,0
211.36,1136.0,1.0,30.0,1.0,53.0,2.0,165.0,1.0,3134.47,61.0,0,3
25.29,1370.0,1.0,24.0,2.0,50.0,4.0,125.0,1.0,5374.69,21.0,0,1
123.35,1474.0,1.0,3.0,2.0,31.0,0.0,10.0,1.0,6852.16,215.0,1,3
139.52,1776.0,1.0,32.0,1.0,23.0,3.0,31.0,1.0,1570.22,97.0,1,3
51.2,512.0,1.0,40.0,2.0,18.0,3.0,83.0,1.0,730.6,21.0,3,1
122.85,2258.0,1.0,39.0,2.0,47.0,0.0,127.0,1.0,13185.39,37.0,0,3
161.38,2100.0,1.0,7.0,2.0,24.0,3.0,101.0,1.0,3900.34,271.0,1,3
2.51,702.0,1.0,3.0,2.0,63.0,2.0,32.0,1.0,4891.56,298.0,2,1
22.62,848.0,1.0,41.0,0.0,64.0,0.0,102.0,1.0,7682.0,293.0,2,1
126.83,335.0,1.0,2.0,1.0,57.0,2.0,39.0,1.0,6100.98,248.0,0,3
46.6,1607.0,1.0,11.0,2.0,55.0,0.0,68.0,1.0,1562.9,0.0,0,1
243.8,21.0,1.0,37.0,1.0,57.0,0.0,48.0,1.0,13732.81,226.0,0,0
231.51,1590.0,1.0,28.0,1.0,60.0,2.0,96.0,1.0,5790.7,345.0,0,0
175.05,14.0,1.0,43.0,2.0,39.0,1.0,34.0,1.0,1447.35,106.0,1,3
211.36,801.0,1.0,20.0,0.0,64.0,0.0,244.0,1.0,207.1,16.0,2,3
34.03,927.0,1.0,20.0,1.0,57.0,1.0,38.0,1.0,3077.2,216.0,0,1
15.95,518.0,1.0,33.0,1.0,25.0,3.0,52.0,1.0,1983.0,315.0,1,1
211.36,2213.0,1.0,25.0,0.0,57.0,1.0,107.0,1.0,3120.1,1.0,0,3
101.51,566.0,1.0,40.0,2.0,46.0,1.0,199.0,1.0,3052.47,330.0,0,3
309.42,1959.0,1.0,14.0,1.0,27.0,1.0,42.0,1.0,8564.46,238.0,1,0
257.6,2377.0,1.0,13.0,2.0,59.0,2.0,293.0,1.0,7950.74,214.0,0,0
211.36,2227.0,1.0,43.0,1.0,21.0,3.0,64.0,1.0,1699.81,81.0,1,3
82.01,2436.0,1.0,34.0,1.0,23.0,3.0,156.0,1.0,287.46,51.0,1,1
476.99,70.0,1.0,36.0,2.0,23.0,3.0,187.0,1.0,1154.48,227.0,1,2
320.11,2485.0,1.0,12.0,1.0,23.0,3.0,130.0,1.0,4076.48,75.0,1,2
333.39,1685.0,1.0,30.0,0.0,68.0,0.0,35.0,1.0,10628.59,134.0,2,2
10.3,2321.0,1.0,14.0,0.0,47.0,1.0,197.0,1.0,7801.32,229.0,0,1
211.36,20.0,1.0,0.0,1.0,53.0,0.0,75.0,1.0,634.16,74.0,0,3
416.55,822.0,1.0,28.0,2.0,33.0,1.0,73.0,1.0,922.96,360.0,1,2
84.91,1943.0,1.0,33.0,2.0,18.0,3.0,68.0,1.0,4737.84,36.0,3,3
98.95,2468.0,1.0,23.0,1.0,75.0,2.0,73.0,1.0,5670.82,89.0,2,3
18.14,328.0,1.0,25.0,0.0,58.0,2.0,48.0,1.0,6020.85,284.0,0,1
211.36,1404.0,1.0,8.0,0.0,51.0,0.0,108.0,1.0,6180.3,323.0,0,3
215.13,32.0,1.0,5.0,2.0,46.0,1.0,114.0,1.0,3956.69,113.0,0,0
218.57,1922.0,1.0,22.0,1.0,62.0,0.0,102.0,1.0,13869.86,116.0,2,0
341.88,1088.0,1.0,2.0,0.0,43.0,1.0,89.0,1.0,4159.52,276.0,0,2
691.92,1250.0,1.0,4.0,2.0,19.0,3.0,61.0,1.0,1084.65,349.0,1,2
50.43,1246.0,1.0,38.0,1.0,32.0,0.0,51.0,1.0,9794.26,167.0,1,1
440.43,1769.0,1.0,7.0,1.0,78.0,2.0,23.0,1.0,5123.24,89.0,2,2
299.03,134.0,1.0,8.0,1.0,39.0,1.0,52.0,1.0,1381.28,219.0,1,0
1.98,2440.0,1.0,39.0,0.0,66.0,0.0,170.0,1.0,11619.1,263.0,2,1
173.45,2423.0,1.0,30.0,0.0,31.0,1.0,161.0,1.0,9077.62,48.0,1,3
438.76,280.0,1.0,35.0,1.0,22.0,3.0,73.0,1.0,1824.19,289.0,1,2
519.62,2205.0,1.0,42.0,2.0,71.0,2.0,40.0,1.0,4159.33,14.0,2,2
211.36,465.0,1.0,6.0,2.0,50.0,0.0,124.0,1.0,14352.33,316.0,0,3
151.14,994.0,1.0,22.0,2.0,64.0,2.0,38.0,1.0,2156.54,316.0,2,3
75.77,1438.0,1.0,5.0,1.0,51.0,1.0,148.0,1.0,8361.7,204.0,0,1
444.52,641.0,1.0,21.0,2.0,27.0,1.0,17.0,1.0,5424.6,35.0,1,2
5.29,477.0,1.0,16.0,2.0,52.0,0.0,276.0,1.0,11263.89,171.0,0,1
97.63,862.0,1.0,25.0,2.0,48.0,0.0,127.0,1.0,12467.31,286.0,0,3
256.95,808.0,1.0,36.0,1.0,26.0,1.0,71.0,1.0,2531.24,107.0,1,0
211.36,2327.0,1.0,4.0,1.0,48.0,1.0,290.0,1.0,6242.03,146.0,0,3
211.36,419.0,1.0,8.0,0.0,36.0,0.0,107.0,1.0,11565.97,130.0,1,3
84.28,1069.0,1.0,22.0,1.0,39.0,0.0,142.0,1.0,13586.06,77.0,1,3
211.36,1441.0,1.0,2.0,0.0,24.0,3.0,95.0,1.0,1161.84,50.0,1,3
202.49,2457.0,1.0,41.0,0.0,48.0,1.0,69.0,1.0,7447.1,125.0,0,3
154.99,1586.0,1.0,23.0,1.0,25.0,3.0,53.0,1.0,1419.31,103.0,1,3
481.53,1698.0,1.0,1.0,1.0,58.0,2.0,277.0,1.0,6142.54,330.0,0,2
172.92,1584.0,1.0,24.0,2.0,20.0,3.0,212.0,1.0,416.37,111.0,1,3
275.59,1887.0,1.0,30.0,1.0,53.0,2.0,238.0,1.0,6313.22,229.0,0,0
207.2,2474.0,1.0,8.0,2.0,60.0,1.0,133.0,1.0,8092.94,0.0,0,3
136.82,1572.0,1.0,6.0,1.0,31.0,1.0,14.0,1.0,6229.13,100.0,1,3
624.0,315.0,1.0,15.0,1.0,26.0,1.0,132.0,1.0,4976.18,318.0,1,2
211.36,1466.0,1.0,6.0,2.0,30.0,1.0,28.0,1.0,8741.51,131.0,1,3
10.15,370.0,1.0,2.0,0.0,59.0,0.0,58.0,1.0,7155.04,276.0,0,1
26.3,2356.0,1.0,41.0,0.0,32.0,0.0,33.0,1.0,7473.73,185.0,1,1
319.5,1052.0,1.0,41.0,1.0,29.0,1.0,69.0,1.0,2366.3,261.0,1,2
182.42,562.0,1.0,18.0,1.0,51.0,2.0,137.0,1.0,3051.29,257.0,0,3
211.36,661.0,1.0,1.0,0.0,44.0,0.0,241.0,1.0,6987.4,222.0,0,3
222.96,569.0,1.0,14.0,0.0,65.0,0.0,150.0,1.0,7370.41,357.0,2,0
79.77,149.0,1.0,37.0,0.0,68.0,2.0,167.0,1.0,5010.31,141.0,2,1
431.08,1297.0,1.0,0.0,1.0,45.0,2.0,25.0,1.0,6760.22,29.0,0,2
592.24,1927.0,1.0,40.0,0.0,52.0,0.0,140.0,1.0,9817.05,57.0,0,2
200.19,1307.0,1.0,35.0,1.0,52.0,2.0,108.0,1.0,4389.96,353.0,0,3
297.5,585.0,1.0,18.0,1.0,73.0,2.0,80.0,1.0,6768.14,86.0,2,0
345.86,2174.0,1.0,29.0,0.0,51.0,2.0,145.0,1.0,1504.64,183.0,0,2
343.88,2340.0,1.0,26.0,2.0,63.0,2.0,97.0,1.0,6486.18,337.0,2,2
16.52,31.0,1.0,4.0,2.0,25.0,3.0,135.0,1.0,835.53,65.0,1,1
162.1,2314.0,1.0,25.0,1.0,41.0,1.0,151.0,1.0,8576.65,106.0,0,3
36.12,2260.0,1.0,15.0,2.0,22.0,3.0,234.0,1.0,1593.03,108.0,1,1
354.91,2380.0,1.0,4.0,0.0,74.0,2.0,191.0,1.0,3872.55,165.0,2,2
38.41,679.0,1.0,10.0,0.0,40.0,0.0,117.0,1.0,9129.68,64.0,1,1
53.52,611.0,1.0,36.0,1.0,49.0,1.0,55.0,1.0,2227.49,133.0,0,1
498.59,1998.0,1.0,30.0,2.0,45.0,2.0,138.0,1.0,2619.46,287.0,0,2
13.3,1024.0,1.0,35.0,0.0,23.0,3.0,63.0,1.0,213.0,174.0,1,1
189.65,1784.0,1.0,5.0,0.0,21.0,3.0,60.0,1.0,8457.09,277.0,1,3
255.32,1701.0,1.0,3.0,0.0,80.0,2.0,27.0,1.0,6290.62,66.0,2,0
230.51,326.0,1.0,22.0,1.0,51.0,1.0,56.0,1.0,9522.37,265.0,0,0
237.74,1077.0,1.0,40.0,0.0,61.0,0.0,152.0,1.0,11795.12,243.0,2,0
512.76,681.0,1.0,14.0,0.0,52.0,0.0,26.0,1.0,5121.36,43.0,0,2
151.37,634.0,1.0,3.0,0.0,54.0,1.0,53.0,1.0,8356.08,138.0,0,3
85.01,156.0,1.0,32.0,0.0,25.0,3.0,157.0,1.0,1299.4,155.0,1,3
444.47,96.0,1.0,38.0,2.0,57.0,2.0,61.0,1.0,6062.94,258.0,0,2
211.36,743.0,1.0,16.0,0.0,67.0,2.0,58.0,1.0,7588.67,245.0,2,3
211.36,2093.0,1.0,22.0,2.0,24.0,3.0,137.0,1.0,125.85,99.0,1,3
55.98,1787.0,1.0,18.0,1.0,24.0,3.0,87.0,1.0,7047.04,340.0,1,1
54.91,272.0,1.0,8.0,0.0,41.0,1.0,275.0,1.0,7927.27,62.0,0,1
211.36,1923.0,1.0,2.0,2.0,20.0,3.0,139.0,1.0,1889.78,258.0,1,3
393.74,2299.0,1.0,5.0,2.0,26.0,3.0,90.0,1.0,1769.06,29.0,1,2
58.94,2485.0,1.0,24.0,2.0,30.0,1.0,26.0,1.0,4575.98,135.0,1,1
515.57,15.0,1.0,8.0,0.0,27.0,1.0,56.0,1.0,9269.67,31.0,1,2
332.15,1934.0,1.0,9.0,0.0,59.0,0.0,105.0,1.0,9749.46,53.0,0,2
177.94,1801.0,1.0,25.0,2.0,19.0,3.0,173.0,1.0,123.24,305.0,1,3
68.68,1725.0,1.0,34.0,3.0,49.0,1.0,141.0,1.0,4718.51,4.0,0,1
211.36,2339.0,1.0,32.0,2.0,20.0,3.0,84.0,1.0,1171.98,138.0,1,3
240.03,406.0,1.0,1.0,2.0,33.0,1.0,31.0,1.0,7807.73,198.0,1,0
168.34,1183.0,1.0,31.0,0.0,64.0,2.0,240.0,1.0,7483.01,286.0,2,3
474.77,1862.0,1.0,4.0,2.0,46.0,1.0,284.0,1.0,8494.53,1.0,0,2
451.7,425.0,1.0,6.0,2.0,29.0,1.0,103.0,1.0,8994.67,267.0,1,2
243.85,2402.0,1.0,29.0,1.0,39.0,1.0,43.0,1.0,4576.78,150.0,1,0
5.76,1588.0,1.0,15.0,1.0,38.0,4.0,164.0,1.0,5859.79,178.0,1,1
435.08,1326.0,1.0,37.0,2.0,55.0,1.0,78.0,1.0,2103.41,291.0,0,2
127.78,760.0,1.0,24.0,0.0,20.0,3.0,170.0,1.0,1046.66,243.0,1,3
23.14,2143.0,1.0,23.0,2.0,47.0,0.0,93.0,1.0,10536.54,178.0,0,1
545.87,8.0,1.0,24.0,1.0,27.0,1.0,41.0,1.0,4860.01,201.0,1,2
21.21,2286.0,1.0,26.0,2.0,55.0,1.0,37.0,1.0,9575.42,55.0,0,1
423.53,1463.0,1.0,18.0,1.0,50.0,0.0,81.0,1.0,5453.4,60.0,0,2
142.1,1048.0,1.0,37.0,2.0,18.0,4.0,109.0,1.0,1545.64,332.0,3,3
211.36,2088.0,1.0,27.0,0.0,58.0,1.0,112.5,1.0,7272.01,302.0,0,3
114.15,351.0,1.0,1.0,0.0,19.0,3.0,52.0,1.0,1612.4,135.0,1,3
275.98,2370.0,1.0,42.0,2.0,72.0,2.0,67.0,1.0,6151.05,53.0,2,0
590.68,1791.0,1.0,42.0,1.0,27.0,3.0,23.0,1.0,852.2,172.0,1,2
152.42,1987.0,1.0,38.0,0.0,42.0,0.0,176.0,1.0,9141.79,354.0,0,3
395.77,393.0,1.0,12.0,1.0,43.0,0.0,118.0,1.0,6425.99,114.0,0,2
615.16,229.0,1.0,4.0,2.0,26.0,3.0,140.0,1.0,214.61,14.0,1,2
207.82,412.0,1.0,19.0,2.0,19.0,3.0,30.0,1.0,229.02,39.0,1,3
220.52,1030.0,1.0,39.0,0.0,57.0,2.0,152.0,1.0,1793.09,56.0,0,0
281.47,1522.0,1.0,30.0,0.0,34.0,1.0,142.0,1.0,4437.48,289.0,1,0
57.91,2250.0,1.0,34.0,1.0,58.0,1.0,97.0,1.0,3641.06,40.0,0,1
30.48,2290.0,1.0,39.0,1.0,32.0,0.0,78.0,1.0,11481.85,75.0,1,1
211.36,1706.0,1.0,2.0,1.0,65.0,2.0,180.0,1.0,7567.17,321.0,2,3
453.09,1012.0,1.0,38.0,1.0,48.0,0.0,97.0,1.0,4737.84,109.0,0,2
424.47,386.0,1.0,28.0,2.0,22.0,3.0,116.0,1.0,5491.55,140.0,1,2
228.4,34.0,1.0,29.0,0.0,67.0,0.0,116.0,1.0,9598.43,193.0,2,0
67.17,1214.0,1.0,39.0,2.0,63.0,0.0,48.0,1.0,14410.44,152.0,2,1
284.89,2385.0,1.0,1.0,2.0,53.0,0.0,115.0,1.0,9738.6,28.0,0,0
118.69,294.0,1.0,29.0,2.0,33.0,0.0,296.0,1.0,749.34,217.0,1,3
221.33,1961.0,1.0,21.0,0.0,27.0,3.0,276.0,1.0,1185.43,208.0,1,0
252.31,599.0,1.0,39.0,0.0,26.0,3.0,172.0,1.0,1584.6,343.0,1,0
58.85,875.0,1.0,25.0,2.0,71.0,2.0,115.0,1.0,1789.8,11.0,2,1
194.68,2485.0,1.0,22.0,2.0,32.0,0.0,165.0,1.0,14494.18,330.0,1,3
433.53,1969.0,1.0,30.0,1.0,38.0,0.0,231.0,1.0,6368.32,165.0,1,2
178.26,1931.0,1.0,28.0,0.0,59.0,2.0,59.0,1.0,1137.13,148.0,0,3
207.65,1686.0,1.0,37.0,2.0,34.0,1.0,98.0,1.0,5143.8,186.0,1,3
237.0,266.0,1.0,40.0,2.0,49.0,0.0,115.0,1.0,14021.4,110.0,0,0
211.36,2432.0,1.0,27.0,2.0,28.0,3.0,114.0,1.0,5946.45,309.0,1,3
347.63,2360.0,1.0,6.0,2.0,25.0,3.0,272.0,1.0,1400.04,136.0,1,2
517.68,646.0,1.0,29.0,0.0,31.0,0.0,24.0,1.0,11305.81,103.0,1,2
